FID,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,FID_,AREA,SUM
791,0,791,20,2.853538139670000,29.977471232700001,-1.952244328460000,29.977461089300000,-1.952268030830000,791,0.000001388777780,11.318265914900000
792,0,792,1,54.355141614899999,30.311577544399999,-1.952218695820000,30.311997706800000,-1.952469540800000,792,0.000002777555560,13.796287298199999
793,0,793,20,57.554606939400003,29.973775504900001,-1.951434245460000,29.973951108000001,-1.950944650000000,793,0.000003471944450,37.355399131799999
794,0,794,124,35.913040662999997,30.257203717399999,-1.950643265100000,30.257238833399999,-1.950320409830000,794,0.000001388777780,5.144375324250000
795,0,795,11,88.379210670999996,29.676036350000000,-1.950678368920000,29.676181806999999,-1.951464121000000,795,0.000004860722230,44.341528415699997
796,0,796,19,42.884064659400003,29.902592283400001,-1.952217204460000,29.902974479099999,-1.952267542170000,796,0.000009721444460,274.674181938000000
797,0,797,124,3.388174858790000,30.374271895100001,-1.950428224690000,30.374269516399998,-1.950397677050000,797,0.000006943888900,39.608581304600001
798,0,798,42,3.607245827600000,29.858164364499999,-1.950268633850000,29.858132781500000,-1.950261255700000,798,0.000002777555560,13.399329662300000
799,0,799,66,12.708429294900000,30.564397362200001,-1.950282396040000,30.564509817600001,-1.950302561720000,799,0.000002083166670,7.980266332630000
800,0,800,131,139.646826532000010,30.016739017100001,-1.950863262070000,30.016728882100001,-1.949600394650000,800,0.000016665333360,183.313686609000000
801,0,801,1,0.637543400802000,30.289099050000001,-1.949378386420000,30.289101712000001,-1.949383492280000,801,0.000002083166670,4.473170995710000
802,0,802,124,83.795435850399997,30.518231689600000,-1.949806882130000,30.518926537100000,-1.949514462140000,802,0.000003471944450,28.620903015100001
803,0,803,124,38.494645990899997,30.383342319000000,-1.949829158120000,30.383322387700002,-1.949481606410000,803,0.000004166333340,32.566880226099997
804,0,804,124,58.768274296300000,30.380846789100001,-1.949210206500000,30.380902467500000,-1.949738721960000,804,0.000003471944450,26.664706230200000
805,0,805,100,205.092915006000000,30.173759065300001,-1.949219660560000,30.172053060400000,-1.948516925180000,805,0.000006249500010,108.709027289999990
806,0,806,60,7.895086925120000,29.472415954799999,-1.948794635590000,29.472345025300001,-1.948792426090000,806,0.000001388777780,7.207492351530000
807,0,807,47,92.147962208400003,30.339549088399998,-1.948132913730000,30.340370452900000,-1.948240182930000,807,0.000000694388890,4.792434692380000
808,0,808,20,59.636099600800001,29.947685507300001,-1.947317383730000,29.947985925000001,-1.947764045240000,808,0.000002777555560,44.777971267700003
809,0,809,20,7.474702522020000,29.957275645199999,-1.946750939820000,29.957279592199999,-1.946683458430000,809,0.000002777555560,74.290443420399995
810,0,810,51,48.440991609299999,30.019984452100001,-1.948607155310000,30.020005035899999,-1.948169564660000,810,0.000038191388950,730.671414614000010
811,0,811,51,36.768008181299997,30.011446020800001,-1.945491903110000,30.011312487100000,-1.945796065540000,811,0.000004860722230,37.091488838200000
812,0,812,20,106.500350149000000,29.961028188600000,-1.946104739930000,29.960729886999999,-1.947019927000000,812,0.000009027055570,215.447382927000010
813,0,813,51,2.321508848750000,30.006465503499999,-1.944143722360000,30.006471272799999,-1.944123546020000,813,0.000002777555560,16.618913888900000
814,0,814,124,340.769806529999980,30.429626609300001,-1.946155446040000,30.428657283900002,-1.943232058380000,814,0.000018748500030,153.394542217000010
815,0,815,1,151.485065362000000,30.283451036799999,-1.943422977180000,30.282463223299999,-1.944365842710000,815,0.000002083166670,3.565420389180000
816,0,816,51,140.167526630999990,30.007808916799998,-1.943234453660000,30.007383399999998,-1.944427582000000,816,0.000001388777780,5.119294285770000
817,0,817,1,17.282810471900000,30.280845291799999,-1.943103082750000,30.280894144299999,-1.942954714130000,817,0.000001388777780,2.873987674710000
818,0,818,1,21.155200807500002,30.279270117500001,-1.943053934850000,30.279256652800001,-1.942863096140000,818,0.000000694388890,1.203352570530000
819,0,819,124,35.007657189000000,30.406805082500000,-1.942846677530000,30.406686925599999,-1.942553251280000,819,0.000002777555560,36.768204689000001
820,0,820,100,194.976837910999990,30.175086069999999,-1.945433580230000,30.173353949999999,-1.945165386010000,820,0.000026386777820,411.615591048999990
821,0,821,111,21.157759440800000,29.766933862999998,-1.942299654410000,29.766874297299999,-1.942117940530000,821,0.000002083166670,10.583178520200001
822,0,822,124,86.831330803000000,30.400008817000000,-1.943531608930000,30.400283310500001,-1.944266705920000,822,0.000013887777800,132.845465660000000
823,0,823,124,23.644140796500000,30.436802686200000,-1.941900324160000,30.436674044400000,-1.942070528090000,823,0.000000694388890,5.744179725650000
824,0,824,51,59.131936890900000,30.004002986600000,-1.942817367820000,30.003761085299999,-1.943293534870000,824,0.000008332666680,38.842445373499999
825,0,825,11,11.422596419400000,29.670918466500002,-1.941443316120000,29.670994570900000,-1.941512654220000,825,0.000001388777780,10.307210922199999
826,0,826,124,22.491827561099999,30.413266692899999,-1.940619109200000,30.413228701000001,-1.940419326430000,826,0.000001388777780,10.497631549799999
827,0,827,62,24.448145568000001,29.626843969700001,-1.942050400610000,29.627060007000001,-1.942009947000000,827,0.000009027055570,193.687724113000000
828,0,828,124,18.991227919400000,30.516842732800001,-1.945065172540000,30.516702037200002,-1.945162425430000,828,0.000020137277810,240.071479796999990
829,0,829,124,69.869987477899997,30.435096105200000,-1.940655021480000,30.434850721800000,-1.941236665960000,829,0.000004166333340,28.451713800400000
830,0,830,1,30.575817042200001,30.324798495700001,-1.939816219460000,30.324810008000000,-1.939539947000000,830,0.000001388777780,2.345575332640000
831,0,831,47,35.678039603499997,30.334736652000000,-1.939583035090000,30.335007929000000,-1.939410965350000,831,0.000001388777780,10.261797905000000
832,0,832,124,122.752224271000000,30.416926742600001,-1.938984591690000,30.416591112999999,-1.940042103000000,832,0.000000694388890,4.635001659390000
833,0,833,124,192.852606544999990,30.413056924399999,-1.938678434940000,30.413315807800000,-1.940402954310000,833,0.000002083166670,16.718114376100001
834,0,834,47,16.585415584900002,30.333978707899998,-1.937903971270000,30.334109643000001,-1.937832264980000,834,0.000001388777780,10.372497081800001
835,0,835,45,20.778605322400001,29.444295579900000,-1.938110427310000,29.444448529999999,-1.938218264000000,835,0.000002777555560,17.274739265400001
836,0,836,19,301.070320396999990,29.909113187399999,-1.939397478000000,29.907232285599999,-1.941355010110000,836,0.000024998000040,381.485807895999980
837,0,837,19,148.345503906999990,29.900577086900000,-1.936917374020000,29.901655782399999,-1.936128786380000,837,0.000002777555560,26.843920707700001
838,0,838,69,6.578422513410000,30.436809848999999,-1.957299161870000,30.436867816300001,-1.957310897950000,838,0.000376358778380,10289.615412200001000
839,0,839,100,3.923625440480000,30.180617631800001,-1.936334752850000,30.180587587700000,-1.936353334800000,839,0.000001388777780,9.383980274200001
840,0,840,124,8.331440906810000,30.419366168900002,-1.943163187930000,30.419393997600000,-1.943233138240000,840,0.000017359722250,168.807911633999990
841,0,841,121,8.510351374160001,30.664167007600000,-1.935868449810000,30.664131389000001,-1.935936560890000,841,0.000004860722230,15.550985813100000
842,0,842,1,11.485305119800000,30.333594417099999,-1.935351280170000,30.333561952499998,-1.935252681610000,842,0.000006249500010,44.363604068800001
843,0,843,47,274.337063570000000,30.146915218299998,-1.935498084740000,30.146663777000001,-1.933030025000000,843,0.000007638277790,44.533469676999999
844,0,844,100,24.101290171599999,30.180101184600002,-1.933704835610000,30.179884963300001,-1.933718187160000,844,0.000000694388890,4.331034183500000
845,0,845,124,41.127627910299999,30.452633934800001,-1.933536128370000,30.452317000099999,-1.933727575090000,845,0.000000694388890,3.945967912670000
846,0,846,100,32.262200639400000,30.174007745699999,-1.934172739980000,30.174143250000000,-1.934430692000000,846,0.000003471944450,43.417582988699998
847,0,847,124,188.283190174000000,30.502424892299999,-1.933594928650000,30.503827496400000,-1.932642157410000,847,0.000003471944450,35.397470951099997
848,0,848,19,22.260062065200000,29.900228372000001,-1.933036412920000,29.900428412299998,-1.933032472650000,848,0.000000694388890,4.044706821440000
849,0,849,124,56.395888882300000,30.504376685800001,-1.932549134770000,30.503956568300001,-1.932834515690000,849,0.000002777555560,28.460786342599999
850,0,850,47,59.602257929799997,30.147281630100000,-1.932352920960000,30.147343897900001,-1.932888285990000,850,0.000003471944450,34.555250644700003
851,0,851,47,129.181152951000000,30.150841018200001,-1.931617855770000,30.150173455899999,-1.930661985270000,851,0.000004860722230,36.676939487500000
852,0,852,47,30.060956358700000,30.332196500999999,-1.930597759650000,30.331927027199999,-1.930617602400000,852,0.000003471944450,23.737102031700001
853,0,853,51,18.720567686599999,29.992868556499999,-1.928974545410000,29.992709025100002,-1.928920711880000,853,0.000000694388890,5.497565746310000
854,0,854,124,51.251199857000003,30.321950733800001,-1.929209947100000,30.321490968799999,-1.929181122460000,854,0.000004166333340,19.504673957800001
855,0,855,47,44.374220839300001,30.331674486899999,-1.927914562730000,30.331310106000000,-1.928077746260000,855,0.000001388777780,9.572845935820000
856,0,856,66,18.104379592499999,30.561139112500001,-1.928562710740000,30.561290503100000,-1.928622749420000,856,0.000007638277790,23.874806642500001
857,0,857,128,131.167164775000000,30.012555889300000,-1.926351110570000,30.012649432000000,-1.925168628000000,857,0.000002777555560,9.057486057280000
858,0,858,47,172.986559140999990,30.160064795899999,-1.925738308530000,30.158627770399999,-1.925140953460000,858,0.000002777555560,10.790712118100000
859,0,859,47,16.851612326000001,30.329542775099998,-1.925581712730000,30.329665996500001,-1.925493088600000,859,0.000001388777780,8.286664485930000
860,0,860,124,80.754271791600004,30.501775238000000,-1.928143556450000,30.501187273799999,-1.928571780000000,860,0.000018054111140,192.161844730000010
861,0,861,124,98.594133858299998,30.448082263000000,-1.928631420430000,30.448864080400000,-1.928211614730000,861,0.000018054111140,534.515061855000000
862,0,862,51,14.615096581100000,29.990099557800001,-1.924354712880000,29.990221889600001,-1.924306551090000,862,0.000002083166670,20.148470401800001
863,0,863,124,104.443170077000000,30.320802119100001,-1.924703717410000,30.320007190799998,-1.925206145070000,863,0.000002777555560,12.751952886600000
864,0,864,126,39.244986168499999,29.654936467799999,-1.925272786360000,29.655015874899998,-1.924926980530000,864,0.000009721444460,64.650024652499994
865,0,865,37,63.994030492999997,30.141298478700001,-1.926838872310000,30.140724014200000,-1.926809791010000,865,0.000008332666680,108.307156086000010
866,0,866,1,10.283736669300000,30.341382791099999,-1.921406007540000,30.341474453800000,-1.921417981480000,866,0.000001388777780,12.416856765700000
867,0,867,124,4.670872665440000,30.445995610299999,-1.921788531790000,30.445966730399999,-1.921819190840000,867,0.000002777555560,528.065940856999990
868,0,868,19,77.734518731099996,29.899494979300002,-1.920767673050000,29.898825148099998,-1.920967633040000,868,0.000002083166670,21.906218528699998
869,0,869,37,33.864416760700003,30.138936476000001,-1.921149756790000,30.138784108399999,-1.921414878750000,869,0.000004166333340,33.552100658400001
870,0,870,1,5.972429248140000,30.341743730200001,-1.919827098800000,30.341690293900001,-1.919821946180000,870,0.000001388777780,13.338105201699999
871,0,871,19,44.733892360200002,29.898083439299999,-1.919548402790000,29.898477363400001,-1.919467354740000,871,0.000002777555560,28.917970180499999
872,0,872,124,290.543009227000030,30.490987751900001,-1.919339400890000,30.493395724599999,-1.918322563230000,872,0.000009721444460,78.753901004799999
873,0,873,124,29.333444694000001,30.314462082599999,-1.918368936620000,30.314714275000000,-1.918291571400000,873,0.000001388777780,7.648545503620000
874,0,874,126,11.504131343599999,29.629955446099999,-1.918386100270000,29.629892454400000,-1.918468604780000,874,0.000002083166670,17.650594711299998
875,0,875,51,10.317799029400000,29.990477333099999,-1.917918462120000,29.990396624999999,-1.917964422470000,875,0.000000694388890,5.218593120570000
876,0,876,1,88.241116983799998,30.342077482600001,-1.917374049140000,30.341306182099999,-1.917559964790000,876,0.000001388777780,13.122901916500000
877,0,877,45,205.206777582000000,29.454698139200001,-1.918567441600000,29.456288166000000,-1.919507948000000,877,0.000007638277790,44.877009391800001
878,0,878,128,64.025162777099993,30.005213063500001,-1.916941535530000,30.004733688999998,-1.917261875320000,878,0.000002083166670,16.342521190599999
879,0,879,45,26.711711850600000,29.457142153600000,-1.914216091630000,29.457345989400000,-1.914343734260000,879,0.000002083166670,15.757943630200000
880,0,880,118,6.858763154150000,29.369003387100001,-1.915889299550000,29.369059601400000,-1.915863837910000,880,0.000007638277790,87.982479095499997
881,0,881,37,162.745167804999990,30.130726633700000,-1.916158271690000,30.132110006000001,-1.915679947000000,881,0.000018748500030,100.202457666000000
882,0,882,1,86.965660595599999,30.341738812100001,-1.913207418350000,30.340972515000001,-1.913362574450000,882,0.000002083166670,16.090564727800000
883,0,883,47,1.019763986320000,30.322915965600000,-1.912872898360000,30.322922838899999,-1.912866797200000,883,0.000001388777780,7.754389047620000
884,0,884,42,45.502980919300001,29.847515041699999,-1.911104672460000,29.847356094100000,-1.911483834300000,884,0.000002777555560,30.094449996900000
885,0,885,124,20.570208390000001,30.442338013699999,-1.914566574530000,30.442162858200000,-1.914507013940000,885,0.000018748500030,533.909153938000030
886,0,886,1,6.420071809200000,30.339833907300001,-1.910571529430000,30.339890778699999,-1.910561699600000,886,0.000001388777780,6.854258060460000
887,0,887,124,148.099701831000000,30.444105407700000,-1.910351560590000,30.442775587000000,-1.910411110610000,887,0.000001388777780,7.403908967970000
888,0,888,47,27.873469740699999,30.321080585099999,-1.910173337570000,30.320883356600000,-1.910328777930000,888,0.000001388777780,5.699162960050000
889,0,889,124,15.468241337200000,30.442574357000002,-1.909089264670000,30.442713217700000,-1.909082358770000,889,0.000002777555560,19.191644668599999
890,0,890,47,348.164895415999980,30.091383288700001,-1.956479281970000,30.092899659000000,-1.953724952000000,890,0.006616137343920,654137.599215000050000
891,0,891,1,12.303629055600000,30.339416733000000,-1.908101489390000,30.339525342500000,-1.908080545110000,891,0.000000694388890,3.958436250690000
892,0,892,47,89.996723805599999,30.319828660599999,-1.907448529550000,30.319184269200001,-1.907940504810000,892,0.000002777555560,10.393590450300000
893,0,893,51,142.993692774000010,29.980509592600001,-1.905190969180000,29.979623402000001,-1.906127582000000,893,0.000001388777780,10.956036567700000
894,0,894,124,11.540435917200000,30.270083006099998,-1.904726069490000,30.270185957700001,-1.904738802250000,894,0.000003471944450,9.121280550960000
895,0,895,42,9.363413776870001,29.845611443100001,-1.906531279730000,29.845663819999999,-1.906464998560000,895,0.000013193388910,190.295651913000000
896,0,896,51,2.008522347880000,29.968591062400002,-1.902189238550000,29.968585904000001,-1.902171831610000,896,0.000000694388890,3.600970029830000
897,0,897,51,18.284535393100001,29.965941251099999,-1.903256802210000,29.965966300100000,-1.903093376340000,897,0.000004166333340,16.063105583199999
898,0,898,124,113.744651387999990,30.440998603899999,-1.903772133370000,30.442008026200000,-1.903609089020000,898,0.000011804611130,60.731173753699998
899,0,899,124,95.183588039800000,30.302909493000001,-1.900057474610000,30.303580880199998,-1.899523965840000,899,0.000001388777780,5.009074687960000
900,0,900,47,106.649329013000000,30.314568159200000,-1.899559253870000,30.314001342699999,-1.900337061080000,900,0.000001388777780,6.703758001330000
901,0,901,34,23.836848305699998,29.760786816500001,-1.901011120270000,29.760653479900000,-1.901179856060000,901,0.000007638277790,61.327457904799999
902,0,902,47,8.549389973489999,30.246047555699999,-1.899116561990000,30.246066818199999,-1.899191410560000,902,0.000002777555560,18.771632194500000
903,0,903,47,25.486544389999999,30.234019931900001,-1.898704010680000,30.233954530500000,-1.898924907170000,903,0.000002083166670,15.023092269899999
904,0,904,37,82.859970837999995,30.128605606299999,-1.905263736920000,30.128099121999998,-1.905813121980000,904,0.000024303611150,180.454694033000010
905,0,905,47,19.340839975000002,30.312263949799998,-1.898587661900000,30.312405967400000,-1.898486792100000,905,0.000002083166670,6.978309750560000
906,0,906,19,85.901516722099998,29.895161896099999,-1.898052749720000,29.895931247200000,-1.897987405310000,906,0.000003471944450,32.169307231900000
907,0,907,124,93.014915451999997,30.441475602400001,-1.897852363620000,30.442246919999999,-1.898176852000000,907,0.000006943888900,51.976256847400002
908,0,908,47,9.885734315170000,30.310702550799999,-1.896049744350000,30.310638336400000,-1.896111535960000,908,0.000003471944450,14.618406534200000
909,0,909,124,249.539661862000000,30.272655529200001,-1.895999552520000,30.273967910800000,-1.897829622220000,909,0.000003471944450,21.629396438600001
910,0,910,37,12.263048073800000,30.119052905699998,-1.895359989230000,30.119162828899999,-1.895351846290000,910,0.000001388777780,10.735675334900000
911,0,911,1,6.178069415970000,30.340168208300000,-1.895307833540000,30.340112749700001,-1.895305026240000,911,0.000003471944450,50.220528125800001
912,0,912,124,185.092866057000010,30.274976302300001,-1.894565442340000,30.276265211999998,-1.895623774970000,912,0.000003471944450,21.915261268599998
913,0,913,45,0.718946995711000,29.503607971099999,-1.895144404480000,29.503601547799999,-1.895145113930000,913,0.000002083166670,20.130737781499999
914,0,914,124,101.782579860000000,30.301937938599998,-1.893910265920000,30.301161886999999,-1.894397666000000,914,0.000000694388890,1.575508952140000
915,0,915,124,25.599699838999999,30.469092396699999,-1.893769032200000,30.469181237899999,-1.893555472420000,915,0.000001388777780,8.553328990940001
916,0,916,19,19.408819443799999,29.895897111299998,-1.894329597880000,29.895722675199998,-1.894327634600000,916,0.000002083166670,24.854170799300000
917,0,917,45,10.368238942100000,29.457453781500000,-1.893440608400000,29.457509475300000,-1.893365429780000,917,0.000002777555560,16.790129184700000
918,0,918,111,61.255125942900001,29.754438993699999,-1.893097046100000,29.754811479000001,-1.892689109000000,918,0.000002777555560,21.027920723000001
919,0,919,19,11.295579675800001,29.896064719900000,-1.892440031590000,29.896158981100001,-1.892477975970000,919,0.000001388777780,21.166469574000001
920,0,920,124,23.877533051600000,30.291781417900001,-1.892230198300000,30.291864895000000,-1.892429132190000,920,0.000000694388890,8.469827651979999
921,0,921,126,1.515772577320000,29.623182783699999,-1.891867498160000,29.623170690500000,-1.891861185500000,921,0.000004166333340,54.724873065899999
922,0,922,124,14.767160900000000,30.295638032100001,-1.891260124940000,30.295650943399998,-1.891393039810000,922,0.000004166333340,35.693587660799999
923,0,923,47,35.132028314700001,30.157861790500000,-1.890776296050000,30.158133958000001,-1.890615200430000,923,0.000000694388890,3.401501894000000
924,0,924,45,112.262059169000000,29.456109191300001,-1.891148462400000,29.456590167000002,-1.892040948000000,924,0.000001388777780,7.891843080520000
925,0,925,51,62.529471877100001,29.957621683599999,-1.890758082090000,29.957311267100000,-1.891229491230000,925,0.000000694388890,4.667368412020000
926,0,926,124,25.266743306999999,30.448498514899999,-1.891438917620000,30.448418153500000,-1.891225200080000,926,0.000005555111120,32.407939672500000
927,0,927,47,17.283212695400000,30.307456230400000,-1.890476278460000,30.307340048899999,-1.890580032130000,927,0.000001388777780,4.825587749480000
928,0,928,124,8.739090724870000,30.505822562399999,-1.901787377930000,30.505813790700000,-1.901865916370000,928,0.000174986000280,3511.614149090000000
929,0,929,124,62.318156718700003,30.463730715800001,-1.890657935320000,30.463516350999999,-1.891178608270000,929,0.000008332666680,61.341753482800002
930,0,930,37,15.544324620299999,30.109449558100000,-1.889286029440000,30.109436986799999,-1.889426035800000,930,0.000002777555560,18.608781337700002
931,0,931,47,53.397947189900002,30.257762018899999,-1.888905892270000,30.258235899900001,-1.888829394640000,931,0.000000694388890,7.644577980040000
932,0,932,37,27.618776811099998,30.111917265900001,-1.888884129420000,30.111988196399999,-1.889123489010000,932,0.000001388777780,9.837306022640000
933,0,933,124,334.390034840999990,30.279344874900001,-1.890420052680000,30.280205935000001,-1.893317377000000,933,0.000022914833370,234.010117530999990
934,0,934,45,6.516756830080000,29.522491051500001,-1.887521490360000,29.522434108199999,-1.887535293960000,934,0.000003471944450,21.093231439600000
935,0,935,125,61.899234901800000,30.071063596700000,-1.887275220610000,30.070806470400001,-1.886778801180000,935,0.000003471944450,67.279942512500000
936,0,936,124,45.140949231800001,30.454860887199999,-1.889034475280000,30.454899216499999,-1.889440886020000,936,0.000018054111140,150.288338423000000
937,0,937,19,138.981816262000000,29.910226286099999,-1.886678587320000,29.909422085300001,-1.885716807660000,937,0.000001388777780,15.072297573100000
938,0,938,37,44.749222835399998,30.105595983499999,-1.887101635610000,30.105573810999999,-1.887505714110000,938,0.000002777555560,19.693542957300000
939,0,939,1,13.690913808800000,30.339586267600001,-1.886218296860000,30.339499524400001,-1.886130476500000,939,0.000002777555560,17.074843168299999
940,0,940,37,17.130044119800001,30.102930073900001,-1.886013116830000,30.102789523199998,-1.886076359600000,940,0.000002083166670,15.200210094499999
941,0,941,91,45.076080373400004,30.528503007000001,-1.886606068560000,30.528311846000001,-1.886246649090000,941,0.000003471944450,18.518063545200000
942,0,942,37,71.428958551099996,30.098799924500000,-1.885916009440000,30.098889129100002,-1.886555718000000,942,0.000006943888900,29.623417019800002
943,0,943,125,36.490555212300002,30.072937130800000,-1.884888899890000,30.073146331600000,-1.885143056620000,943,0.000002083166670,23.293782710999999
944,0,944,37,19.298687409100001,30.091784870200001,-1.886794476620000,30.091893844499999,-1.886658690840000,944,0.000022914833370,58.745084166500000
945,0,945,37,24.352263062100000,30.102160096799999,-1.884271250960000,30.102230006999999,-1.884479947000000,945,0.000002083166670,22.559923172000001
946,0,946,51,3.425104628860000,29.949603593100001,-1.884101507200000,29.949593008200001,-1.884130593900000,946,0.000005555111120,33.425030946699998
947,0,947,19,66.457191674699999,29.938069830500002,-1.883648393760000,29.938325944199999,-1.883105432510000,947,0.000009027055570,57.246140241600003
948,0,948,125,408.725032859000010,30.054124619800000,-1.897124799030000,30.056098434999999,-1.900242284000000,948,0.000225676389250,4618.738891119999600
949,0,949,1,18.102415309100000,30.340053567100000,-1.882216950270000,30.339894395300000,-1.882250877220000,949,0.000001388777780,10.542080402400000
950,0,950,100,47.975973664900003,30.095840050600000,-1.882378697030000,30.096119315399999,-1.882709288460000,950,0.000002083166670,29.437790870699999
951,0,951,125,129.825782478000010,30.074090566100001,-1.882309587730000,30.074836250200001,-1.883212662250000,951,0.000004166333340,37.813319206199999
952,0,952,98,14.427550191100000,29.293953531900002,-1.881654674340000,29.293837691400000,-1.881713313790000,952,0.000004860722230,44.257788658099997
953,0,953,42,5.574252167940000,29.769189016300000,-1.880847427250000,29.769200553400001,-1.880896483740000,953,0.000004860722230,24.974472045900001
954,0,954,127,447.096338130999980,30.512158614299999,-1.881439852790000,30.508146638300001,-1.881669927450000,954,0.000011804611130,103.939492226000000
955,0,955,47,91.325114936099993,30.299581427600000,-1.879700814990000,30.300133405600000,-1.879089538040000,955,0.000000694388890,2.634192466740000
956,0,956,47,140.439514784000010,30.182928421900002,-1.878807162310000,30.183359123900001,-1.877613306870000,956,0.000000694388890,3.081282377240000
957,0,957,100,18.860813815299998,30.100218489600000,-1.878807438320000,30.100101843400001,-1.878683669800000,957,0.000002083166670,26.468821525599999
958,0,958,47,150.439898434000010,30.157178167700000,-1.877860561720000,30.158496023600001,-1.877556109450000,958,0.000004860722230,28.988277912099999
959,0,959,47,18.772406406900000,30.297835812300001,-1.875892620950000,30.297704324500000,-1.875999007220000,959,0.000001388777780,11.145438194300000
960,0,960,127,100.295131789000000,30.504008457899999,-1.876338199500000,30.504517770100001,-1.875589814820000,960,0.000004860722230,59.463255882299997
961,0,961,127,109.871718750000000,30.502089004700000,-1.875070260700000,30.502651822000001,-1.874253797250000,961,0.000001388777780,12.436079502100000
962,0,962,47,68.503436465899995,30.158132752899999,-1.874155102170000,30.158691371000000,-1.874415621270000,962,0.000002777555560,13.731709957100000
963,0,963,45,1.170988236870000,29.591722551200000,-1.870963770720000,29.591720117600001,-1.870953467740000,963,0.000004166333340,21.743168354000002
964,0,964,47,23.640016673100000,30.293588047499998,-1.870976286940000,30.293739091100001,-1.870825924830000,964,0.000005555111120,30.243469953500000
965,0,965,47,47.744516516099999,30.167268744699999,-1.869399151940000,30.167225222799999,-1.869828707740000,965,0.000002083166670,8.818853855130000
966,0,966,125,148.514280415000000,30.083571488899999,-1.869162786380000,30.084631821999999,-1.869978656530000,966,0.000002083166670,36.619812965400001
967,0,967,125,121.641113086000000,30.086192191399999,-1.865880820280000,30.087138472199999,-1.866431800350000,967,0.000019442888920,262.403267860000030
968,0,968,51,16.296917799199999,29.923765771599999,-1.864614463060000,29.923789707400001,-1.864759864700000,968,0.000002777555560,18.343210220300001
969,0,969,11,44.283710236300003,29.677621945700000,-1.863052820290000,29.678006753300000,-1.863155137030000,969,0.000001388777780,7.949787378310000
970,0,970,128,4.881622174380000,29.980721524900002,-1.865742552230000,29.980765399399999,-1.865742841270000,970,0.000011110222240,111.159819126000000
971,0,971,118,91.711874241700002,29.357763262500001,-1.861615336620000,29.357941780600001,-1.862425057660000,971,0.000001388777780,11.398880481699999
972,0,972,100,1.847394178890000,30.121130747100000,-1.859362401350000,30.121127721000001,-1.859378828630000,972,0.000003471944450,20.674354076400000
973,0,973,126,92.585017146499993,29.630843401200000,-1.858388568830000,29.630625935600001,-1.857580364360000,973,0.000002083166670,21.284044265700000
974,0,974,118,30.254035360300001,29.359646358799999,-1.859625846890000,29.359431171099999,-1.859458580700000,974,0.000004860722230,20.752904892000000
975,0,975,51,12.215555092800001,29.905526137599999,-1.856112461940000,29.905495333499999,-1.856006426640000,975,0.000001388777780,8.055645227430000
976,0,976,100,12.890215690600000,30.204545546300000,-1.854023098980000,30.204483331100000,-1.854121438050000,976,0.000001388777780,9.871078968050000
977,0,977,128,31.468364076099999,29.968780335400002,-1.853719577970000,29.968711565400000,-1.853995624600000,977,0.000006249500010,34.228304386100000
978,0,978,45,0.248042037833000,29.611584362799999,-1.853090759930000,29.611584788900000,-1.853088558080000,978,0.000002083166670,19.583040237399999
979,0,979,51,2.673342347960000,29.868043089699999,-1.851564800200000,29.868064421700002,-1.851553674150000,979,0.000002777555560,16.578617334400001
980,0,980,42,49.359064173999997,29.687435239599999,-1.848005141090000,29.687275310699999,-1.848421509340000,980,0.000001388777780,12.871649742100001
981,0,981,42,6.288604453250000,29.691206700100000,-1.848143248270000,29.691178386899999,-1.848192469810000,981,0.000004166333340,40.501494407700001
982,0,982,126,3.139016035900000,29.628486072800001,-1.846821090010000,29.628506173400002,-1.846841010120000,982,0.000002777555560,23.194999694800000
983,0,983,126,26.467161756500001,29.631344892800001,-1.852689334680000,29.631574755700001,-1.852627709870000,983,0.000021526055590,445.311694622000000
984,0,984,91,37.357376541599997,30.520332877900000,-1.846496836830000,30.520656615000000,-1.846586436000000,984,0.000008332666680,80.850226879100006
985,0,985,100,62.629448803899997,30.193811375399999,-1.843967513170000,30.193399503999999,-1.844353586000000,985,0.000002083166670,11.776453495000000
986,0,986,91,5.248707517710000,30.529037824600000,-1.844458073820000,30.529025401799998,-1.844503865610000,986,0.000004166333340,27.088639020900001
987,0,987,42,3.315278600050000,29.683492382099999,-1.843349981420000,29.683492382000001,-1.843319999360000,987,0.000012499000020,167.159005165000000
988,0,988,121,106.648179619000000,30.659769516400001,-1.842116658020000,30.659131665600000,-1.842836591680000,988,0.000003471944450,1.009243927900000
989,0,989,121,85.247136950400005,30.652164939399999,-1.838585743930000,30.651954866200001,-1.839327140790000,989,0.000002777555560,0.621073216200000
990,0,990,51,0.473263609152000,29.831292173100000,-1.837835172060000,29.831290914499998,-1.837831083700000,990,0.000003471944450,20.434647560100000
991,0,991,106,106.574688311000000,29.644715482700001,-1.836721260290000,29.644652185000002,-1.835759548000000,991,0.000002777555560,25.464188575700000
992,0,992,128,19.900353273600000,29.952045526100001,-1.835528347340000,29.952202928300000,-1.835442877420000,992,0.000004166333340,10.533055186300000
993,0,993,127,159.839234895000000,30.470638187199999,-1.835049016940000,30.470445242099998,-1.836481442450000,993,0.000012499000020,180.353323936000010
994,0,994,100,8.846516865250001,30.180211376900001,-1.832943672050000,30.180168677899999,-1.833011160960000,994,0.000001388777780,7.920811653140000
